"Universal Health Services, Inc.",125.42,125.38,N/A,N/A,125.71,125.45,-0.33,"-0.33 - -0.26%",N/A,N/A,"-0.26%",N/A,N/A,122.49,125.61,N/A,"8:00pm - <b>125.38</b>",125.38,138.47,N/A,N/A,N/A,"122.49 - 125.61",N/A,148.57,100.82,24.56,-23.19,+24.36%,-15.61%,"100.82 - 148.57",576166,300,300,35777,778642,6.76,7.37,8.06,1.94,43.23,1.66B,1.36,2.91,18.55,N/A,1.85,17.01,15.56,1.56,0.32,0.40,"3/15/2016","2/26/2016","4/15/2016",N/A,"8:00pm",7.31,+6.19%,6.69,+5.63%,118.69,118.07,N/A,N/A,N/A,N/A,N/A,576166,12.25B,N/A,88912000,N/A,"UHS",N/A,"NYQ",97667000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.04B
"UNIVERSAL INSURANCE HOLDINGS IN",16.85,16.84,N/A,N/A,16.96,16.91,-0.10,"-0.10 - -0.59%",N/A,N/A,"-0.59%",N/A,N/A,16.79,16.97,N/A,"8:00pm - <b>16.86</b>",16.86,28.00,N/A,N/A,N/A,"16.79 - 16.97",N/A,37.49,15.86,1.00,-20.63,+6.31%,-55.03%,"15.86 - 37.49",147792,700,400,7409,441361,2.97,3.03,3.22,0.79,8.50,178.06M,1.07,2.00,5.68,N/A,0.00,5.56,5.24,12.39,3.30,0.56,"3/2/2016","2/16/2016","4/15/2016",N/A,"8:00pm",-5.86,-25.79%,-1.23,-6.81%,18.09,22.72,N/A,N/A,N/A,N/A,N/A,147792,581.57M,N/A,31015000,N/A,"UVE",N/A,"NYQ",34494000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,546.54M
"Universal Technical Institute I",4.11,4.09,N/A,N/A,4.06,4.03,+0.03,"+0.03 - +0.74%",N/A,N/A,"+0.74%",N/A,N/A,3.90,4.15,N/A,"8:00pm - <b>4.09</b>",4.09,4.50,N/A,N/A,N/A,"3.90 - 4.15",N/A,10.32,2.81,1.28,-6.23,+45.55%,-60.37%,"2.81 - 10.32",55356,900,900,3909,71158,-0.58,-0.34,-0.09,-0.22,4.63,11.53M,0.28,0.88,N/A,N/A,-0.45,N/A,N/A,17.81,1.97,0.08,"3/31/2016","3/17/2016","4/15/2016",N/A,"8:00pm",-0.16,-3.79%,-0.19,-4.33%,4.28,4.25,N/A,N/A,N/A,N/A,N/A,55356,99.12M,N/A,14682000,N/A,"UTI",N/A,"NYQ",24234000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,356.77M
"Unum Group Common Stock",32.37,30.57,N/A,N/A,32.43,32.36,-0.12,"-0.12 - -0.37%",N/A,N/A,"-0.37%",N/A,N/A,32.06,32.48,N/A,"8:00pm - <b>32.31</b>",32.31,36.00,N/A,N/A,N/A,"32.06 - 32.48",N/A,38.15,23.99,8.32,-5.84,+34.68%,-15.31%,"23.99 - 38.15",1214139,600,100,86647,2225570,3.50,3.80,4.12,0.94,35.96,1.49B,0.72,0.90,9.23,N/A,1.07,8.50,7.84,2.74,2.28,0.74,"2/19/2016","1/27/2016","4/15/2016",N/A,"8:00pm",0.39,+1.22%,1.15,+3.70%,31.16,31.92,N/A,N/A,N/A,N/A,N/A,1214139,7.72B,N/A,237839000,N/A,"UNM",N/A,"NYQ",238856000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.73B
"Urban Edge Properties Common Sh",25.41,25.39,N/A,N/A,25.11,25.08,+0.30,"+0.30 - +1.19%",N/A,N/A,"+1.19%",N/A,N/A,25.03,25.47,N/A,"8:00pm - <b>25.41</b>",25.41,26.00,N/A,N/A,N/A,"25.03 - 25.47",N/A,26.18,19.75,5.66,-0.77,+28.66%,-2.94%,"19.75 - 26.18",303853,4900,3100,55947,528605,0.37,1.26,1.36,0.32,4.41,179.62M,7.72,5.69,69.62,N/A,0.00,20.17,18.68,6.82,3.19,0.80,"3/31/2016","3/11/2016","4/15/2016",N/A,"8:00pm",1.62,+6.80%,0.30,+1.21%,25.11,23.79,N/A,N/A,N/A,N/A,N/A,303853,2.52B,N/A,94760000,N/A,"UE",N/A,"NYQ",99290000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,322.94M
"Urstadt Biddle Properties Inc. ",20.95,20.93,N/A,N/A,20.74,20.76,+0.21,"+0.21 - +1.01%",N/A,N/A,"+1.01%",N/A,N/A,20.76,21.08,N/A,"8:00pm - <b>20.95</b>",20.95,23.33,N/A,N/A,N/A,"20.76 - 21.08",N/A,21.79,17.33,3.62,-0.84,+20.89%,-3.85%,"17.33 - 21.79",58191,400,400,14379,80423,0.99,1.12,1.31,0.29,9.88,65.48M,6.05,2.10,21.18,N/A,3.70,18.71,15.99,5.90,5.01,1.04,"1/15/2016","3/31/2016","4/15/2016",N/A,"8:00pm",1.07,+5.40%,0.40,+1.93%,20.55,19.88,N/A,N/A,N/A,N/A,N/A,58191,713.66M,N/A,28118000,N/A,"UBA",N/A,"NYQ",34065000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,116.78M
"Urstadt Biddle Properties Inc. ",19.20,18.76,N/A,N/A,18.95,19.22,-0.19,"-0.19 - -1.00%",N/A,N/A,"-1.00%",N/A,N/A,18.76,19.22,N/A,"8:00pm - <b>18.76</b>",18.76,N/A,N/A,N/A,N/A,"18.76 - 19.22",N/A,19.95,15.89,2.87,-1.19,+18.06%,-5.96%,"15.89 - 19.95",1256,600,100,250,977,0.99,1.30,N/A,0.00,9.88,65.48M,5.53,1.92,18.97,N/A,0.00,N/A,N/A,8.99,4.85,0.92,"1/15/2016","3/31/2016","4/15/2016",N/A,"8:00pm",0.82,+4.55%,0.50,+2.74%,18.26,17.94,N/A,N/A,N/A,N/A,N/A,1256,639.06M,N/A,28118000,N/A,"UBP",N/A,"NYQ",34065000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,116.78M
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"UBP^F",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"UBP^G",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"USA Compression Partners, LP Co",15.00,12.52,N/A,N/A,12.94,12.71,-0.01,"-0.01 - -0.08%",N/A,N/A,"-0.08%",N/A,N/A,12.54,13.03,N/A,"8:00pm - <b>12.93</b>",12.93,13.14,N/A,N/A,N/A,"12.54 - 13.03",N/A,24.30,7.03,5.90,-11.37,+83.93%,-46.79%,"7.03 - 24.30",88468,6000,200,4890,193216,-3.17,0.58,0.61,0.14,13.47,148.06M,2.52,0.96,N/A,N/A,-22.31,22.29,21.20,1.74,16.23,2.10,"2/12/2016","1/29/2016","4/15/2016",N/A,"8:00pm",0.55,+4.42%,2.03,+18.62%,10.90,12.38,N/A,N/A,N/A,N/A,N/A,88468,680.17M,N/A,8373000,N/A,"USAC",N/A,"NYQ",52604000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,270.55M
"USANA Health Sciences, Inc. Com",135.00,122.65,N/A,N/A,122.79,122.61,+0.00,"+0.00 - +0.00%",N/A,N/A,"+0.00%",N/A,N/A,121.92,123.55,N/A,"8:00pm - <b>122.79</b>",122.79,149.67,N/A,N/A,N/A,"121.92 - 123.55",N/A,176.88,92.00,30.79,-54.09,+33.47%,-30.58%,"92.00 - 176.88",85521,100,100,4604,139808,7.18,8.04,9.36,2.07,21.47,151.37M,1.75,5.72,17.10,N/A,1.53,15.27,13.12,7.86,N/A,N/A,N/A,N/A,"4/15/2016",N/A,"8:00pm",-1.08,-0.88%,4.16,+3.51%,118.63,123.87,N/A,N/A,N/A,N/A,N/A,85521,1.61B,N/A,5321000,N/A,"USNA",N/A,"NYQ",13081000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,918.50M
"USD Partners LP Common Units re",8.81,8.70,N/A,N/A,9.24,9.25,-0.44,"-0.44 - -4.81%",N/A,N/A,"-4.81%",N/A,N/A,8.58,9.25,N/A,"8:00pm - <b>8.80</b>",8.80,10.83,N/A,N/A,N/A,"8.58 - 9.25",N/A,15.38,4.72,4.08,-6.58,+86.44%,-42.78%,"4.72 - 15.38",71359,200,12100,100,59329,0.47,1.57,1.58,0.33,1.59,18.56M,2.99,5.80,18.84,N/A,0.00,5.61,5.57,1.47,12.98,1.20,"2/19/2016","2/10/2016","4/15/2016",N/A,"8:00pm",0.88,+11.11%,0.85,+10.63%,7.95,7.92,N/A,N/A,N/A,N/A,N/A,71359,187.34M,N/A,4941000,N/A,"USDP",N/A,"NYQ",21289000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65.80M
"USG Corporation Common Stock",30.00,27.10,N/A,N/A,26.66,26.74,+0.49,"+0.49 - +1.84%",N/A,N/A,"+1.84%",N/A,N/A,26.58,27.25,N/A,"8:00pm - <b>27.15</b>",27.15,26.31,N/A,N/A,N/A,"26.58 - 27.25",N/A,32.88,15.85,11.30,-5.73,+71.29%,-17.43%,"15.85 - 32.88",1746406,100,500,167594,2374510,6.72,1.53,1.99,0.45,9.86,522.00M,1.03,2.70,4.04,N/A,0.70,17.75,13.64,3.90,0.00,0.00,N/A,"2/7/2006","4/15/2016",N/A,"8:00pm",4.10,+17.81%,3.49,+14.73%,23.66,23.05,N/A,N/A,N/A,N/A,N/A,1746406,3.95B,N/A,90804000,N/A,"USG",N/A,"NYQ",145669000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.78B
"Boulder Growth & Income Fund, I",7.88,7.86,N/A,N/A,7.90,7.92,-0.02,"-0.02 - -0.25%",N/A,N/A,"-0.25%",N/A,N/A,7.85,7.92,N/A,"8:00pm - <b>7.88</b>",7.88,N/A,N/A,N/A,N/A,"7.85 - 7.92",N/A,8.91,6.52,1.36,-1.03,+20.86%,-11.56%,"6.52 - 8.91",66320,600,1700,100,126247,0.09,nan,N/A,0.00,0.00,0.00,N/A,N/A,N/A,N/A,0.00,N/A,N/A,0.00,0.00,0.00,"3/31/2016","3/21/2016","4/15/2016",N/A,"8:00pm",0.35,+4.65%,0.24,+3.15%,7.64,7.53,N/A,N/A,N/A,N/A,N/A,66320,N/A,N/A,N/A,N/A,"BIF",N/A,"NYQ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"V.F. Corporation Common Stock",64.12,64.11,N/A,N/A,63.67,63.69,+0.42,"+0.42 - +0.66%",N/A,N/A,"+0.66%",N/A,N/A,63.40,64.18,N/A,"8:00pm - <b>64.09</b>",64.09,68.38,N/A,N/A,N/A,"63.40 - 64.18",N/A,77.40,52.21,11.88,-13.31,+22.75%,-17.20%,"52.21 - 77.40",1403852,300,1500,85723,2731660,2.85,3.24,3.67,0.36,12.65,2.08B,2.19,5.03,22.49,N/A,1.84,19.78,17.46,3.02,2.32,1.48,"3/18/2016","3/4/2016","4/15/2016",N/A,"8:00pm",0.03,+0.05%,-0.80,-1.23%,64.89,64.06,N/A,N/A,N/A,N/A,N/A,1403852,27.29B,N/A,423127000,N/A,"VFC",N/A,"NYQ",425813000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.38B
"Vaalco Energy Inc Common Stock",1.05,1.04,N/A,N/A,1.06,0.99,-0.04,"-0.04 - -3.77%",N/A,N/A,"-3.77%",N/A,N/A,0.99,1.05,N/A,"8:00pm - <b>1.02</b>",1.02,2.25,N/A,N/A,N/A,"0.99 - 1.05",N/A,2.68,0.76,0.26,-1.66,+33.86%,-61.94%,"0.76 - 2.68",216973,5800,4000,5162,305979,-3.04,-0.15,0.10,-0.04,1.82,-3.65M,0.72,0.58,N/A,N/A,-3.54,N/A,N/A,2.66,0.00,0.00,"8/1/2009","7/22/2009","4/15/2016",N/A,"8:00pm",-0.48,-32.12%,-0.03,-3.28%,1.05,1.50,N/A,N/A,N/A,N/A,N/A,216973,59.57M,N/A,50386000,N/A,"EGY",N/A,"NYQ",58403000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,85.95M
"Vail Resorts, Inc. Common Stock",132.37,132.35,N/A,N/A,131.97,132.04,+0.44,"+0.44 - +0.33%",N/A,N/A,"+0.33%",N/A,N/A,130.56,132.99,N/A,"8:00pm - <b>132.41</b>",132.41,147.00,N/A,N/A,N/A,"130.56 - 132.99",N/A,135.98,98.45,33.96,-3.57,+34.49%,-2.63%,"98.45 - 135.98",201799,100,400,8017,291697,3.19,4.03,4.78,-1.69,20.49,371.78M,3.31,6.44,41.49,N/A,0.44,32.86,27.70,3.88,2.46,3.24,"4/13/2016","3/24/2016","4/15/2016",N/A,"8:00pm",10.69,+8.78%,2.82,+2.17%,129.59,121.72,N/A,N/A,N/A,N/A,N/A,201799,4.80B,N/A,35788000,N/A,"MTN",N/A,"NYQ",36240000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.45B
"VALE S.A.  American Depositary ",5.28,5.27,N/A,N/A,5.25,5.06,+0.04,"+0.04 - +0.76%",N/A,N/A,"+0.76%",N/A,N/A,5.05,5.33,N/A,"8:00pm - <b>5.29</b>",5.29,3.37,N/A,N/A,N/A,"5.05 - 5.33",N/A,9.14,2.13,3.16,-3.85,+148.36%,-42.12%,"2.13 - 9.14",25278780,2000,1000,827318,33409400,-2.45,-0.14,-0.12,-0.03,7.28,6.43B,1.11,0.72,N/A,N/A,-2857.00,N/A,N/A,4.18,0.00,0.00,"11/6/2015","10/16/2015","4/15/2016",N/A,"8:00pm",1.63,+44.61%,1.13,+27.28%,4.16,3.66,N/A,N/A,N/A,N/A,N/A,25278780,27.26B,N/A,3169789000,N/A,"VALE",N/A,"NYQ",5153375000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.45B
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"VALE.P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Valeant Pharmaceuticals Interna",32.09,32.05,N/A,N/A,32.36,32.99,-0.22,"-0.22 - -0.68%",N/A,N/A,"-0.68%",N/A,N/A,32.01,33.14,N/A,"8:00pm - <b>32.14</b>",32.14,63.67,N/A,N/A,N/A,"32.01 - 33.14",N/A,263.81,25.27,6.87,-231.67,+27.19%,-87.82%,"25.27 - 263.81",22162520,200,100,59919,23709300,1.74,8.79,10.86,2.17,18.49,4.97B,1.11,1.75,18.46,N/A,0.30,3.66,2.96,0.52,0.00,0.00,N/A,"11/10/2010","4/15/2016",N/A,"8:00pm",-57.70,-64.22%,-11.10,-25.68%,43.24,89.84,N/A,N/A,N/A,N/A,N/A,22162520,11.03B,N/A,312764000,N/A,"VRX",N/A,"NYQ",343101000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.98B
"Valero Energy Corporation Commo",59.48,59.33,N/A,N/A,61.56,61.42,-2.07,"-2.07 - -3.36%",N/A,N/A,"-3.36%",N/A,N/A,59.43,61.82,N/A,"8:00pm - <b>59.49</b>",59.49,75.20,N/A,N/A,N/A,"59.43 - 61.82",N/A,73.88,51.68,7.81,-14.39,+15.11%,-19.48%,"51.68 - 73.88",6987677,600,100,359875,6310830,7.98,6.63,7.26,2.30,43.39,8.20B,0.33,1.42,7.45,N/A,1.09,8.97,8.19,2.35,3.90,2.40,"3/3/2016","2/5/2016","4/15/2016",N/A,"8:00pm",-6.02,-9.19%,-3.88,-6.12%,63.37,65.51,N/A,N/A,N/A,N/A,N/A,6987677,27.98B,N/A,469023000,N/A,"VLO",N/A,"NYQ",470392000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,87.80B
"Valero Energy Partners LP Commo",52.83,42.00,N/A,N/A,45.90,45.75,-0.92,"-0.92 - -2.00%",N/A,N/A,"-2.00%",N/A,N/A,44.98,46.27,N/A,"8:00pm - <b>44.98</b>",44.98,58.50,N/A,N/A,N/A,"44.98 - 46.27",N/A,54.87,37.96,7.02,-9.89,+18.49%,-18.02%,"37.96 - 54.87",169276,400,1000,7217,138111,1.60,2.61,2.94,0.65,6.09,142.55M,11.51,7.53,28.18,N/A,0.92,17.23,15.30,5.06,2.79,1.28,"2/11/2016","2/2/2016","4/15/2016",N/A,"8:00pm",-2.08,-4.41%,-2.86,-5.97%,47.84,47.06,N/A,N/A,N/A,N/A,N/A,169276,2.75B,N/A,19918000,N/A,"VLP",N/A,"NYQ",61068000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,243.62M
"Valhi, Inc. Common Stock",6.45,1.62,N/A,N/A,1.51,1.50,+0.12,"+0.12 - +7.95%",N/A,N/A,"+7.95%",N/A,N/A,1.47,1.70,N/A,"8:00pm - <b>1.63</b>",1.63,3.00,N/A,N/A,N/A,"1.47 - 1.70",N/A,7.33,0.85,0.78,-5.70,+91.76%,-77.76%,"0.85 - 7.33",61535,300,1100,928,62760,-0.28,-0.04,0.11,0.00,-1.06,114.10M,0.31,N/A,N/A,N/A,-1.48,N/A,14.82,13.61,5.30,0.08,"3/24/2016","3/3/2016","4/15/2016",N/A,"8:00pm",-0.01,-0.34%,0.28,+21.10%,1.35,1.64,N/A,N/A,N/A,N/A,N/A,61535,552.80M,N/A,18802000,N/A,"VHI",N/A,"NYQ",339142000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.64B
"Validus Holdings, Ltd. Common S",50.08,42.19,N/A,N/A,46.04,46.09,+0.12,"+0.12 - +0.26%",N/A,N/A,"+0.26%",N/A,N/A,45.83,46.38,N/A,"8:00pm - <b>46.16</b>",46.16,47.50,N/A,N/A,N/A,"45.83 - 46.38",N/A,48.49,41.66,4.50,-2.33,+10.80%,-4.81%,"41.66 - 48.49",359899,100,100,32399,488924,4.34,4.43,4.39,1.17,43.90,569.59M,1.60,1.05,10.64,N/A,6.41,10.42,10.51,0.83,3.04,1.40,"3/31/2016","3/11/2016","4/15/2016",N/A,"8:00pm",0.85,+1.87%,-0.01,-0.03%,46.17,45.31,N/A,N/A,N/A,N/A,N/A,359899,3.79B,N/A,77530000,N/A,"VR",N/A,"NYQ",82003000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.35B
"Valley National Bancorp Common ",10.25,8.51,N/A,N/A,9.88,9.88,-0.03,"-0.03 - -0.30%",N/A,N/A,"-0.30%",N/A,N/A,9.80,9.94,N/A,"8:00pm - <b>9.85</b>",9.85,9.94,N/A,N/A,N/A,"9.80 - 9.94",N/A,11.24,8.31,1.54,-1.39,+18.53%,-12.37%,"8.31 - 11.24",1246048,100,1000,132822,2410900,0.42,0.68,0.75,0.17,8.26,0.00,4.19,1.20,23.45,N/A,2.91,14.49,13.13,8.63,4.45,0.44,"4/1/2016","3/11/2016","4/15/2016",N/A,"8:00pm",0.12,+1.18%,0.38,+4.04%,9.47,9.73,N/A,N/A,N/A,N/A,N/A,1246048,2.50B,N/A,243032000,N/A,"VLY",N/A,"NYQ",253787000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,598.66M
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"VLY.WS",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"VLY^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Valmont Industries, Inc. Common",127.90,119.41,N/A,N/A,119.89,119.72,+1.57,"+1.57 - +1.31%",N/A,N/A,"+1.31%",N/A,N/A,119.05,121.80,N/A,"8:00pm - <b>121.46</b>",121.46,117.20,N/A,N/A,N/A,"119.05 - 121.80",N/A,128.67,92.33,29.13,-7.21,+31.55%,-5.60%,"92.33 - 128.67",193949,100,200,14278,188784,1.71,6.23,6.98,1.74,40.18,317.36M,1.04,2.98,71.03,N/A,1.96,19.50,17.40,6.89,1.25,1.50,"4/15/2016","3/23/2016","4/15/2016",N/A,"8:00pm",11.17,+10.13%,1.49,+1.24%,119.97,110.29,N/A,N/A,N/A,N/A,N/A,193949,2.77B,N/A,21515000,N/A,"VMI",N/A,"NYQ",22786000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.62B
"Valspar Corporation (The) Commo",107.00,106.98,N/A,N/A,106.95,106.87,+0.09,"+0.09 - +0.08%",N/A,N/A,"+0.08%",N/A,N/A,106.75,107.06,N/A,"8:00pm - <b>107.04</b>",107.04,99.73,N/A,N/A,N/A,"106.75 - 107.06",N/A,107.71,70.58,36.46,-0.67,+51.66%,-0.62%,"70.58 - 107.71",835633,700,500,129224,1096900,4.27,4.85,5.40,1.45,10.85,697.41M,1.98,9.86,25.09,N/A,2.71,22.07,19.82,1.89,1.23,1.32,"3/18/2016","3/3/2016","4/15/2016",N/A,"8:00pm",23.43,+28.02%,12.26,+12.93%,94.78,83.61,N/A,N/A,N/A,N/A,N/A,835633,8.43B,N/A,72863000,N/A,"VAL",N/A,"NYQ",78760000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.26B
"Vantiv, Inc. Class A Common Sto",56.75,54.85,N/A,N/A,54.62,54.73,+0.28,"+0.28 - +0.51%",N/A,N/A,"+0.51%",N/A,N/A,54.62,55.26,N/A,"8:00pm - <b>54.90</b>",54.90,56.67,N/A,N/A,N/A,"54.62 - 55.26",N/A,55.27,37.69,17.21,-0.37,+45.66%,-0.67%,"37.69 - 55.27",1053413,100,200,78555,1671830,0.95,2.61,2.92,0.67,6.15,711.35M,2.68,8.89,57.97,N/A,1.39,21.03,18.80,4.52,N/A,N/A,N/A,N/A,"4/15/2016",N/A,"8:00pm",5.43,+10.97%,1.99,+3.76%,52.91,49.47,N/A,N/A,N/A,N/A,N/A,1053413,8.51B,N/A,152752000,N/A,"VNTV",N/A,"NYQ",154989000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.16B
"Varian Medical Systems, Inc. Co",83.93,83.92,N/A,N/A,83.50,83.66,+0.43,"+0.43 - +0.51%",N/A,N/A,"+0.51%",N/A,N/A,83.35,83.99,N/A,"8:00pm - <b>83.93</b>",83.93,81.55,N/A,N/A,N/A,"83.35 - 83.99",N/A,96.67,71.07,12.86,-12.74,+18.09%,-13.18%,"71.07 - 96.67",918966,800,600,71725,768974,4.08,4.56,4.92,1.17,16.96,616.99M,2.56,4.92,20.55,N/A,1.63,18.41,17.06,12.97,0.00,0.00,N/A,"12/2/1998","4/15/2016",N/A,"8:00pm",5.58,+7.13%,4.28,+5.37%,79.65,78.35,N/A,N/A,N/A,N/A,N/A,918966,8.02B,N/A,95231000,N/A,"VAR",N/A,"NYQ",95502000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.12B
"Vector Group Ltd. Common Stock",22.62,20.72,N/A,N/A,21.42,21.39,+0.08,"+0.08 - +0.37%",N/A,N/A,"+0.37%",N/A,N/A,21.28,21.54,N/A,"8:00pm - <b>21.50</b>",21.50,27.00,N/A,N/A,N/A,"21.28 - 21.54",N/A,25.60,20.58,0.92,-4.10,+4.47%,-16.02%,"20.58 - 25.60",397221,500,100,26353,744674,0.48,0.77,0.87,0.23,0.00,250.41M,N/A,N/A,44.79,N/A,2.53,27.92,24.71,12.74,7.47,1.60,"3/30/2016","3/17/2016","4/15/2016",N/A,"8:00pm",-1.78,-7.63%,-1.12,-4.97%,22.62,23.28,N/A,N/A,N/A,N/A,N/A,397221,N/A,N/A,N/A,N/A,"VGR",N/A,"NYQ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.66B
"Vectren Corporation Common Stoc",50.21,50.19,N/A,N/A,49.64,49.47,+0.57,"+0.57 - +1.15%",N/A,N/A,"+1.15%",N/A,N/A,49.47,50.42,N/A,"8:00pm - <b>50.21</b>",50.21,46.75,N/A,N/A,N/A,"49.47 - 50.42",N/A,51.00,37.26,12.95,-0.79,+34.76%,-1.55%,"37.26 - 51.00",226006,300,200,46017,435587,2.39,2.52,2.71,0.42,20.34,618.10M,1.69,2.44,21.04,N/A,3.94,19.92,18.53,2.10,3.22,1.60,"3/1/2016","2/11/2016","4/15/2016",N/A,"8:00pm",5.73,+12.88%,1.23,+2.51%,48.98,44.48,N/A,N/A,N/A,N/A,N/A,226006,4.16B,N/A,82534000,N/A,"VVC",N/A,"NYQ",82772000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.43B
"Vectrus, Inc. Common Stock",22.29,20.01,N/A,N/A,21.89,22.04,+0.37,"+0.37 - +1.69%",N/A,N/A,"+1.69%",N/A,N/A,21.87,22.39,N/A,"8:00pm - <b>22.26</b>",22.26,23.00,N/A,N/A,N/A,"21.87 - 22.39",N/A,27.60,17.25,5.01,-5.34,+29.04%,-19.35%,"17.25 - 27.60",24201,600,1300,1965,46674,2.58,2.23,2.37,0.56,7.87,41.09M,0.20,2.78,8.62,N/A,0.00,9.98,9.39,5.07,N/A,N/A,N/A,N/A,"4/15/2016",N/A,"8:00pm",0.61,+2.80%,0.98,+4.59%,21.28,21.65,N/A,N/A,N/A,N/A,N/A,24201,235.91M,N/A,10492000,N/A,"VEC",N/A,"NYQ",10598000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.16B
